,A,B,C
0,0.6192722052441362,0.7932084250609069,0.6813655457026295
1,0.6645101397325404,0.5993344423908242,0.6644464943746224
2,0.6539627972100034,0.4769746600811357,0.5392306935525929
3,0.7036986071756075,0.6981967488447443,0.7441736706490083
4,0.6616136390974047,0.6613519255501688,0.6794081744820019
