,A,B,C
0,0.6114921858126535,0.5335769429756252,0.41583986803316536
1,0.653298049807769,0.5875793925195115,0.7069079584403758
2,0.2567688596313378,0.2159328395648467,0.10847849593731806
3,0.6767381470070251,0.6643920107779056,0.6648249117809484
4,0.6053007443506767,0.5992079917675732,0.5767809604272194
